# Late Miocene to Present Global Ocean Alkenone and SST Reconstruction Data
#-----------------------------------------------------------------------
#               World Data Service for Paleoclimatology, Boulder
#                                   and
#                      NOAA Paleoclimatology Program
#-----------------------------------------------------------------------
# Template Version 3.0
# Encoding: UTF-8
# NOTE: Please cite original publication, online resource and date accessed when using this data.
# If there is no publication information, please cite Investigator, title, online resource and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# Online_Resource: https://www.ncdc.noaa.gov/paleo/study/25390
#      Description: NOAA Landing Page
# Online_Resource: http://www1.ncdc.noaa.gov/pub/data/paleo/contributions_by_author/herbert2016/herbert2016-odp1010.txt
#      Description: NOAA location of the template
#
# Archive: Paleoceanography
#
# Dataset_DOI:
#
# Parameter_Keywords: biomarkers
#---------------------------------------
# Contribution_Date
#    Date: 2018-10-10
#---------------------------------------
# File_Last_Modified_Date
#    Date: 2018-10-10
#---------------------------------------
# Title
#    Study_Name: Late Miocene to Present Global Ocean Alkenone and SST Reconstruction Data
#---------------------------------------
# Investigators
#      Investigators: Herbert, T.D.; Lawrence, K.T.; Tzanova, A.; Peterson, L.C.; Caballero-Gill, R.; Kelly, C.S.
#---------------------------------------
# Description_Notes_and_Keywords
#        Description: Note: age models for Sites 907 and 982 refined following publication of Herbert et al., 2016 NGS
#         Provided Keywords: Global ocean cooling, mid-Miocene to Present
#---------------------------------------
# Publication
# Authors: Herbert, T.D., K.T. Lawrence, A. Tzanova, L.C. Peterson, R. Caballero-Gill, and C.S. Kelly
# Published_Date_or_Year: 2016
# Published_Title: Late Miocene Global Cooling and the Rise of Modern Ecosystems
# Journal_Name: Nature Geoscience
# Volume: 9
# Edition: 
# Issue: 
# Pages: 843-847
# Report_Number: 
# DOI: 10.1038/ngeo2813
# Online_Resource: 
# Full_Citation: 
# Abstract: During the late Miocene epoch, about seven million years ago, large areas of the continents experienced drying, enhanced seasonality, and a restructuring of terrestrial plant and animal communities. These changes are seen throughout the subtropics, but have typically been attributed to regional tectonic forcing. Here we present a set of globally distributed sea surface temperature records spanning the past 12 million years based on the alkenone unsaturation method. We find that a sustained late Miocene cooling occurred synchronously in both hemispheres, and culminated with ocean temperatures dipping to near-modern values between about 7 and 5.4 million years ago. The period of maximum cooling coincides with evidence for transient glaciations in the Northern Hemisphere and with a steepening of the pole-to-equator temperature gradient, as well. We thus infer that late Miocene aridity and terrestrial ecosystem changes occurred in a global context of increasing meridional temperature gradients. We conclude that a global forcing mechanism, such as the previously hypothesized decline in atmospheric CO2 levels between eight and six million years ago, is required to explain the late Miocene changes in temperature, climate and ecosystems. 
#---------------------------------------
# Publication
# Authors: LaRiviere, J.P., A.C. Ravelo, A. Crimmins, P.S. Dekens, H.L. Ford, M. Lyle, and M.W. Wara
# Published_Date_or_Year: 2012
# Published_Title: Late Miocene decoupling of oceanic warmth and atmospheric carbon dioxide forcing
# Journal_Name: Nature
# Volume: 486
# Edition: 
# Issue: 
# Pages: 97-100
# Report_Number: 
# DOI: 10.1038/nature11200
# Online_Resource: 
# Full_Citation: 
# Abstract: Deep-time palaeoclimate studies are vitally important for developing a complete understanding of climate responses to changes in the atmospheric carbon dioxide concentration (that is, the atmospheric partial pressure of CO2, pCO2)1. Although past studies have explored these responses during portions of the Cenozoic era (the most recent 65.5 million years (Myr) of Earth history), comparatively little is known about the climate of the late Miocene (~12–5 Myr ago), an interval with pCO2 values of only 200–350?parts per million by volume but nearly ice-free conditions in the Northern Hemisphere2,3 and warmer-than-modern temperatures on the continents4. Here we present quantitative geochemical sea surface temperature estimates from the Miocene mid-latitude North Pacific Ocean, and show that oceanic warmth persisted throughout the interval of low pCO2~12–5 Myr ago. We also present new stable isotope measurements from the western equatorial Pacific that, in conjunction with previously published data5,6,7,8,9,10, reveal a long-term trend of thermocline shoaling in the equatorial Pacific since ~13?Myr ago. We propose that a relatively deep global thermocline, reductions in low-latitude gradients in sea surface temperature, and cloud and water vapour feedbacks may help to explain the warmth of the late Miocene. Additional shoaling of the thermocline after 5?Myr ago probably explains the stronger coupling between pCO2, sea surface temperatures and climate that is characteristic of the more recent Pliocene and Pleistocene epochs.
#---------------------------------------
# Funding_Agency
#    Funding_Agency_Name: National Science Foundation Ocean Sciences
#    Grant:  1459280, 1545859
#---------------------------------------
# Funding_Agency
#    Funding_Agency_Name: Evolving Earth Foundation
#    Grant: 
#---------------------------------------
# Site_Information
# Site_Name: ODP 1010
# Location: Eastern Pacific Ocean
# Country: 
# Northernmost_Latitude: 29.798
# Southernmost_Latitude: 29.798
# Easternmost_Longitude: -118.107
# Westernmost_Longitude: -118.107
# Elevation: -3464
#---------------------------------------
# Data_Collection
#   Collection_Name: ODP1010-2016alkenones Herbert
#   First_Year: 13526890
#   Last_Year: 38750
#   Time_Unit: cal yr BP
#   Core_Length: 
#   Notes: alkenone data reported from LaRiviere et al., interpreted in anomaly framework by Herbert et al., 2016. Chronology taken from LaRiviere et al., 2012
#---------------------------------------
# Chronology_Information 
# Chronology: 
#---------------------------------------
# Variables
# Data variables follow that are preceded by "##" in columns one and two.
# Variables list, one per line, shortname-tab-longname components (9 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data)
## sitename	sample identification,,,,,paleoceanography,,,C,Site
## Hole	notes,,,,,paleoceanography,,,C,hole name
## core	notes,,,,,paleoceanography,,,C,core
## section	notes,,,,,paleoceanography,,,C,section
## cm_top	depth at sample end,,,centimeter,,paleoceanography,,,N,
## cm_base	depth at sample start,,,centimeter,,paleoceanography,,,N,
## depth_mbsf	depth,,,meter,,paleoceanography,,,N,shipboard meters below sea floor
## depth_mcd	depth,,,meter,,paleoceanography,,,N,composite depth 
## age_kaBP	age,,,calendar kiloyear before present,,paleoceanography,,,N,
## age_uncert_ka	age,,90% confidence interval margin of error,calendar kiloyear before present,,paleoceanography,,,N,
## Uk'37	alkenone unsaturation index,sediment,,dimensionless,,paleoceanography,,gas chromatography - flame ionization detection,N,GC-FID
## SST_P	sea surface temperature,alkenone unsaturation index,,degree Celsius,,climate reconstructions,,,N,SST calibration following F.G. Prahl et al., 1988; estimated
## SST_M	sea surface temperature,alkenone unsaturation index,,degree Celsius,,climate reconstructions,,,N,SST calibration following P.J. Muller et al. 1998; estimated
## SST_anom-M	sea surface temperature,alkenone unsaturation index,,degree Celsius,,climate reconstructions,anomalized,,N,SST anomaly relative to modern; Muller calibration
## SST_anom_back	sea surface temperature,alkenone unsaturation index,,degree Celsius,,climate reconstructions,anomalized,,N,SST anomaly relative to modern; backtraced for paleolatitude/longitude
#------------------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing_Values: NaN
sitename	Hole	core	section	cm_top	cm_base	depth_mbsf	depth_mcd	age_kaBP	age_uncert_ka	Uk'37	SST_P	SST_M	SST_anom-M	SST_anom_back	
1010	C	1	1	46	48	0.47	0.47	38.75	NaN	0.478	12.91	13.15	-4.2	-4.2	
1010	C	1	1	97	99	0.98	0.98	80.80	NaN	0.557	15.24	15.55	-1.7	-1.8	
1010	C	1	1	145	147	1.46	1.46	120.38	NaN	0.645	17.83	18.22	0.9	0.9	
1010	C	1	2	44	46	1.95	1.95	160.78	NaN	0.523	14.23	14.51	-2.8	-2.8	
1010	C	1	2	92	94	2.43	2.43	200.36	NaN	0.615	16.95	17.31	0.0	0.0	
1010	C	1	2	140	142	2.91	2.91	239.94	NaN	0.612	16.86	17.22	-0.1	-0.1	
1010	C	1	3	38	40	3.39	3.39	279.51	NaN	0.559	15.31	15.62	-1.7	-1.7	
1010	C	1	3	87	89	3.88	3.88	319.92	NaN	0.655	18.11	18.51	1.2	1.2	
1010	C	1	3	136	138	4.37	4.37	360.32	NaN	0.510	13.86	14.13	-3.2	-3.2	
1010	C	1	4	34	36	4.85	4.85	399.89	NaN	0.689	19.11	19.54	2.2	2.2	
1010	C	1	4	83	85	5.34	5.34	440.30	NaN	0.488	13.21	13.46	-3.8	-3.9	
1010	C	2	1	35	37	5.86	6.72	554.08	NaN	0.603	16.57	16.93	-0.4	-0.4	
1010	E	1	5	128	130	7.29	7.29	601.08	NaN	0.639	17.64	18.02	0.7	0.7	
1010	E	1	6	26	28	7.77	7.77	640.66	NaN	0.548	14.97	15.27	-2.0	-2.1	
1010	E	1	6	77	79	8.28	8.28	682.71	NaN	0.617	17.00	17.37	0.1	0.0	
1010	E	1	CC	6	8	8.77	8.77	723.11	NaN	0.543	14.82	15.12	-2.2	-2.2	
1010	C	2	2	140	142	8.41	9.27	764.33	NaN	0.591	16.24	16.58	-0.7	-0.8	
1010	C	2	3	38	40	8.89	9.75	802.56	NaN	0.465	12.52	12.74	-4.6	-4.6	
1010	E	2	1	20	22	9.21	10.21	838.33	NaN	0.544	14.84	15.14	-2.2	-2.2	
1010	E	2	1	73	75	9.74	10.74	879.56	NaN	0.537	14.64	14.93	-2.4	-2.4	
1010	E	2	1	122	124	10.23	11.23	917.67	NaN	0.550	15.04	15.34	-2.0	-2.0	
1010	E	2	2	22	24	10.73	11.73	956.56	NaN	0.570	15.61	15.93	-1.4	-1.4	
1010	E	2	2	48	50	10.99	11.99	976.78	NaN	0.579	15.89	16.22	-1.1	-1.1	
1010	E	2	2	74	76	11.25	12.25	996.55	NaN	0.552	15.09	15.40	-1.9	-2.0	
1010	E	2	2	102	104	11.53	12.53	1016.91	NaN	0.585	16.07	16.41	-0.9	-0.9	
1010	E	2	2	128	130	11.79	12.79	1035.82	NaN	0.560	15.33	15.64	-1.7	-1.7	
1010	E	2	3	5	7	12.06	13.06	1055.45	NaN	0.673	18.63	19.05	1.7	1.7	
1010	E	2	3	32	34	12.33	13.33	1075.69	NaN	0.639	17.63	18.02	0.7	0.7	
1010	E	2	3	59	61	12.60	13.60	1097.63	NaN	0.649	17.95	18.35	1.0	1.0	
1010	E	2	3	86	88	12.87	13.87	1119.56	NaN	0.528	14.39	14.67	-2.6	-2.7	
1010	E	2	3	112	114	13.13	14.13	1140.69	NaN	0.621	17.10	17.47	0.2	0.1	
1010	E	2	3	139	141	13.40	14.40	1162.63	NaN	0.689	19.11	19.54	2.2	2.2	
1010	E	2	4	16	18	13.67	14.67	1184.56	NaN	0.645	17.83	18.22	0.9	0.9	
1010	E	2	4	43	45	13.94	14.94	1217.95	NaN	0.593	16.30	16.64	-0.7	-0.7	
1010	C	2	6	133	135	14.34	15.20	1276.30	NaN	0.576	15.81	16.13	-1.2	-1.2	
1010	C	2	7	4	6	14.55	15.41	1323.43	NaN	0.541	14.77	15.07	-2.2	-2.3	
1010	C	2	7	27	29	14.78	15.64	1375.04	NaN	0.662	18.34	18.74	1.4	1.4	
1010	C	2	7	45	47	14.96	15.82	1415.43	NaN	0.496	13.43	13.68	-3.6	-3.7	
1010	C	2	7	65	67	15.16	16.02	1460.31	NaN	0.603	16.59	16.94	-0.4	-0.4	
1010	E	2	5	22	24	15.23	16.23	1507.44	NaN	0.555	15.18	15.49	-1.8	-1.9	
1010	E	2	5	42	44	15.43	16.43	1552.32	NaN	0.510	13.87	14.13	-3.2	-3.2	
1010	E	2	5	82	84	15.83	16.83	1642.09	NaN	0.619	17.06	17.42	0.1	0.1	
1010	E	2	5	102	104	16.03	17.03	1686.97	NaN	0.636	17.56	17.94	0.6	0.6	
1010	C	3	1	14	16	15.15	17.45	1779.00	NaN	0.608	16.74	17.09	-0.2	-0.3	
1010	C	3	1	59	61	15.60	17.90	1860.00	NaN	0.638	17.60	17.99	0.7	0.6	
1010	C	3	1	74	76	15.75	18.05	1887.00	NaN	0.697	19.36	19.79	2.5	2.4	
1010	E	2	6	77	79	17.28	18.28	1928.40	NaN	0.639	17.65	18.03	0.7	0.6	
1010	E	2	6	118	120	17.69	18.69	2073.91	NaN	0.630	17.40	17.77	0.5	0.4	
1010	E	2	6	139	141	17.90	18.90	2163.64	NaN	0.634	17.51	17.89	0.6	0.5	
1010	E	2	7	10	12	18.11	19.11	2253.36	NaN	0.605	16.64	16.99	-0.3	-0.4	
1010	E	2	7	32	34	18.33	19.33	2347.36	NaN	0.668	18.51	18.92	1.6	1.5	
1010	E	2	cc	5	7	18.53	19.53	2422.00	NaN	0.640	17.68	18.07	0.8	0.7	
1010	C	3	2	92	94	17.43	19.73	2435.33	NaN	0.656	18.15	18.55	1.2	1.1	
1010	C	3	2	114	116	17.65	19.95	2449.55	NaN	0.651	18.01	18.41	1.1	1.0	
1010	E	3	1	14	16	18.65	20.15	2462.27	NaN	0.606	16.66	17.02	-0.3	-0.4	
1010	E	3	1	35	37	18.86	20.36	2475.64	NaN	0.627	17.30	17.67	0.4	0.3	
1010	E	3	1	73	75	19.24	20.74	2499.82	NaN	0.629	17.35	17.73	0.4	0.3	
1010	E	3	1	111	113	19.62	21.12	2524.00	NaN	0.635	17.54	17.92	0.6	0.5	
1010	E	3	1	147	149	19.98	21.48	2546.91	NaN	0.606	16.68	17.04	-0.3	-0.4	
1010	E	3	2	37	39	20.38	21.88	2572.36	NaN	0.632	17.43	17.81	0.5	0.4	
1010	E	3	2	75	77	20.76	22.26	2611.32	NaN	0.589	16.17	16.51	-0.8	-0.9	
1010	E	3	2	113	115	21.14	22.64	2657.09	NaN	0.654	18.08	18.48	1.2	1.1	
1010	E	3	3	1	3	21.52	23.02	2702.86	NaN	0.671	18.60	19.01	1.7	1.6	
1010	E	3	3	39	41	21.90	23.40	2748.64	NaN	0.661	18.28	18.68	1.4	1.3	
1010	E	3	3	77	79	22.28	23.78	2794.41	NaN	0.576	15.79	16.11	-1.2	-1.3	
1010	E	3	3	115	117	22.66	24.16	2840.18	NaN	0.629	17.34	17.71	0.4	0.3	
